"CODUSU";"NRO_HOGAR";"REALIZADA";"ANO4";"TRIMESTRE";"REGION";"MAS_500";"AGLOMERADO";"PONDERA";"II1";"II2";"II7";"II8";"II9";"V1";"V2";"V21";"V22";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19_A";"V19_B";"IX_TOT";"IX_MEN10";"IX_MAYEQ10";"ITF";"DECIFR";"IDECIFR";"RDECIFR";"GDECIFR";"PDECIFR";"ADECIFR";"IPCF";"DECCFR";"IDECCFR";"RDECCFR";"GDECCFR";"PDECCFR";"ADECCFR";"PONDIH"
"TQRMNOPTXHKNLMCDEGLDF00220789";2;1;2006;1;41;"N";0;211;4;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;1050;"5";"6";"7";NA;"6";NA;262.5;"4";"4";"6";NA;"4";NA;220
"TQRMNOPUWHLMKRCDEFMDB00202017";1;1;2006;1;43;"N";0;173;2;2;8;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1800;"7";"8";"8";NA;"8";NA;900;"9";"9";"9";NA;"9";NA;199
"TQRMNOPPYHLMKRCDEFMDB00202016";1;1;2006;1;43;"N";0;173;6;4;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;2100;"8";"8";"8";NA;"8";NA;700;"8";"8";"8";NA;"8";NA;209
"TQRMNOQUTHLMKRCDEFMDB00202019";1;1;2006;1;43;"N";0;173;6;3;6;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;798;"4";"4";"4";NA;"4";NA;399;"5";"6";"5";NA;"6";NA;211
"TQRMNORPQHLMKRCDEFMDB00202020";1;1;2006;1;43;"N";0;173;5;3;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;3;0;3;2100;"8";"8";"8";NA;"8";NA;700;"8";"8";"8";NA;"8";NA;180
"TQRMNORTSHLMKRCDEFMDB00202021";1;1;2006;1;43;"N";0;173;4;3;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;800;"4";"4";"4";NA;"4";NA;400;"5";"6";"5";NA;"6";NA;204
"TQRMNORXXHLMKRCDEFMDB00202022";1;1;2006;1;43;"N";0;173;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;800;"4";"4";"4";NA;"4";NA;800;"8";"9";"9";NA;"9";NA;193
"TQRMNOPQRHJOKPCDEFMDB00154443";1;1;2006;1;43;"N";0;188;4;3;1;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;7;2;5;1900;"8";"8";"8";NA;"8";NA;271.43;"4";"4";"4";NA;"5";NA;189
"TQRMNOQPYHJOKPCDEFMDB00154445";1;1;2006;1;43;"N";0;188;3;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;1700;"7";"8";"7";NA;"8";NA;425;"6";"6";"6";NA;"6";NA;180
"TQRMNORRXHJOKPCDEFMDB00154447";1;1;2006;1;43;"N";0;188;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;2;3;950;"5";"5";"5";NA;"5";NA;190;"2";"3";"2";NA;"3";NA;196
"TQRMNOQVVHJOKPCDEFMDB00154446";1;1;2006;1;43;"N";0;188;3;2;1;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;8;0;8;0;"12";"12";"12";NA;"12";NA;0;"12";"12";"12";NA;"12";NA;0
"TQRMNOQVVHJOKPCDEFMDB00154446";2;1;2006;1;43;"N";0;188;1;1;6;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;648;"3";"3";"3";NA;"3";NA;162;"2";"2";"2";NA;"3";NA;223
"TQRMNOPPXHLPKQCDEFMDB00202072";1;1;2006;1;43;"N";0;203;2;2;6;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;9;5;4;480;"2";"2";"2";NA;"2";NA;53.33;"1";"1";"1";NA;"1";NA;227
"TQRMNOQTPHLPKQCDEFMDB00219840";1;1;2006;1;43;"N";0;203;1;1;3;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;900;"4";"5";"5";NA;"5";NA;225;"3";"3";"3";NA;"4";NA;224
"TQRMNOPUVHLPKQCDEFMDB00202073";1;1;2006;1;43;"N";0;203;2;2;1;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;1120;"5";"6";"6";NA;"6";NA;373.33;"5";"5";"5";NA;"6";NA;204
"TQRMNORSTHLPKQCDEFMDB00202074";1;1;2006;1;43;"N";0;203;3;2;1;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;0;6;1644;"7";"7";"7";NA;"8";NA;274;"4";"4";"4";NA;"5";NA;182
"TQRMNOSTUHLPKQCDEFMDB00202076";1;1;2006;1;43;"N";0;203;4;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;0;7;2450;"9";"9";"9";NA;"9";NA;350;"5";"5";"4";NA;"6";NA;204
"TQRMNORTTHMLKQCDEFMDB00173893";1;1;2006;1;43;"N";0;186;4;3;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;2440;"9";"9";"9";NA;"9";NA;813.33;"8";"9";"9";NA;"9";NA;211
"TQRMNOQYUHMLKQCDEFMDB00173892";1;1;2006;1;43;"N";0;186;3;3;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;600;"3";"3";"3";NA;"3";NA;600;"7";"8";"7";NA;"8";NA;218
"TQRMNOPRYHMLKQCDEFMDB00173889";1;1;2006;1;43;"N";0;186;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;1000;"5";"5";"5";NA;"5";NA;250;"3";"4";"3";NA;"4";NA;221
"TQRMNOPWPHMLKQCDEFMDB00173890";1;1;2006;1;43;"N";0;186;4;3;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;2;4;3155;"9";"10";"10";NA;"10";NA;525.83;"7";"7";"7";NA;"7";NA;213
"TQRMNOPWUHJOKPCDEFMDB00154444";1;1;2006;1;43;"N";0;188;4;3;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;1;6;1870;"8";"8";"8";NA;"8";NA;267.14;"4";"4";"4";NA;"4";NA;234
"TQRMNOPWUHJOKPCDEFMDB00154444";3;1;2006;1;43;"N";0;188;1;1;6;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;4;2;680;"3";"4";"3";NA;"4";NA;113.33;"1";"2";"1";NA;"2";NA;246
"TQRMNOQTWHMLKQCDEFMDB00173891";1;1;2006;1;43;"N";0;186;4;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;0;7;3100;"9";"10";"10";NA;"10";NA;442.86;"6";"6";"6";NA;"7";NA;204
"TQRMNORYPHMLKQCDEFMDB00173894";1;1;2006;1;43;"N";0;186;4;3;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;4;1;3;2500;"9";"9";"9";NA;"9";NA;625;"7";"8";"8";NA;"8";NA;227
"TQRMNOPRWHJNLPCDEFMDB00154430";1;1;2006;1;43;"N";0;194;2;2;8;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;2;3;1384;"6";"7";"6";NA;"7";NA;276.8;"4";"4";"4";NA;"5";NA;240
"TQRMNOPWTHJNLPCDEFMDB00154431";1;1;2006;1;43;"N";0;194;3;2;1;2;1;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;670;"3";"3";"3";NA;"4";NA;670;"8";"8";"8";NA;"8";NA;192
"TQRMNOQQUHJNLPCDEFMDB00154432";1;1;2006;1;43;"N";0;194;3;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;5;2;3;2190;"8";"9";"9";NA;"9";NA;438;"6";"6";"6";NA;"7";NA;192
"TQRMNOQXUHJNLPCDEFMDB00154433";1;1;2006;1;43;"N";0;194;3;3;1;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1980;"8";"8";"8";NA;"8";NA;990;"9";"9";"9";NA;"9";NA;203
"TQRMNORRUHJNLPCDEFMDB00154434";1;1;2006;1;43;"N";0;194;2;2;1;1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;100;"1";"1";"1";NA;"1";NA;100;"1";"1";"1";NA;"1";NA;206
"TQRMNORVQHJNLPCDEFMDB00154435";1;1;2006;1;43;"N";0;194;3;3;1;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;600;"3";"3";"3";NA;"3";NA;300;"4";"4";"4";NA;"5";NA;205
"TQRMNORWWHJNLPCDEFMDB00154436";1;1;2006;1;43;"N";0;194;2;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;3750;"10";"10";"10";NA;"10";NA;937.5;"9";"9";"9";NA;"9";NA;188
"TQRMNOPSPHKMKMCDEFMDB00219760";1;1;2006;1;43;"N";0;205;3;3;1;2;1;1;2;2;2;2;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;780;"4";"4";"4";NA;"4";NA;195;"3";"3";"2";NA;"3";NA;245
"TQSMNOPSPHKMKMCDEFMDB00219761";1;1;2006;1;43;"N";0;205;1;1;3;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;385;"1";"2";"1";NA;"2";NA;96.25;"1";"1";"1";NA;"1";NA;245
"TQRMNOQYSHKMKMCDEFMDB00219764";1;1;2006;1;43;"N";0;205;3;1;6;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1150;"5";"6";"6";NA;"6";NA;1150;"9";"10";"10";NA;"10";NA;247
"TQRMNOQYSHKMKMCDEFMDB00219764";5;1;2006;1;43;"N";0;205;3;1;9;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;350;"1";"1";"1";NA;"2";NA;350;"5";"5";"4";NA;"6";NA;245
"TQRMNORSVHKMKMCDEFMDB00219765";1;1;2006;1;43;"N";0;205;4;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;600;"3";"3";"3";NA;"3";NA;600;"7";"8";"7";NA;"8";NA;231
"TQRMNORWSHKMKMCDEFMDB00219766";1;1;2006;1;43;"N";0;205;2;2;1;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1423;"6";"7";"7";NA;"7";NA;711.5;"8";"8";"8";NA;"8";NA;229
"TQRMNOPPYHMOKOCDEFMDB00173949";1;1;2006;1;43;"N";0;192;2;1;1;2;1;2;2;2;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;3;2;1;120;"1";"1";"1";NA;"1";NA;40;"1";"1";"1";NA;"1";NA;212
"TQRMNOPUSHMOKOCDEFMDB00173950";1;1;2006;1;43;"N";0;192;1;1;6;2;1;1;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;7;4;3;1000;"5";"5";"5";NA;"5";NA;142.86;"2";"2";"2";NA;"2";NA;226
"TQRMNOQQTHMOKOCDEFMDB00173951";1;1;2006;1;43;"N";0;192;3;3;1;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1;4;1200;"5";"6";"6";NA;"6";NA;240;"3";"4";"3";NA;"4";NA;210
"TQRMNOQVQHMOKOCDEFMDB00173952";1;1;2006;1;43;"N";0;192;4;4;1;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;0;6;2900;"9";"9";"9";NA;"9";NA;483.33;"6";"7";"6";NA;"7";NA;196
"TQRMNORRTHMOKOCDEFMDB00173953";1;1;2006;1;43;"N";0;192;2;2;3;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;1650;"7";"7";"7";NA;"8";NA;412.5;"5";"6";"5";NA;"6";NA;202
"TQRMNORXRHMOKOCDEFMDB00173954";1;1;2006;1;43;"N";0;192;2;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;300;"1";"1";"1";NA;"1";NA;300;"4";"4";"4";NA;"5";NA;213
"TQRMNOPXTHJNLTCDEFMDB00154438";1;1;2006;1;43;"N";0;219;2;1;6;2;1;2;1;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;195;"1";"1";"1";NA;"1";NA;195;"3";"3";"2";NA;"3";NA;228
"TQRMNOQRRHJNLTCDEFMDB00154439";1;1;2006;1;43;"N";0;219;3;3;1;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1070;"5";"6";"5";NA;"6";NA;1070;"9";"9";"9";NA;"9";NA;239
"TQRMNOQUUHJNLTCDEFMDB00154440";1;1;2006;1;43;"N";0;219;3;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;1;5;1750;"7";"8";"8";NA;"8";NA;291.67;"4";"4";"4";NA;"5";NA;165
"TQRMNOQXWHJNLTCDEFMDB00154441";1;1;2006;1;43;"N";0;219;3;2;1;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;870;"4";"5";"5";NA;"5";NA;435;"6";"6";"6";NA;"7";NA;237
"TQRMNORRPHJNLTCDEFMDB00154442";1;1;2006;1;43;"N";0;219;3;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;2700;"9";"9";"9";NA;"9";NA;675;"8";"8";"8";NA;"8";NA;248
"TQRMNOPSVHLKKSCDEFMDB00202002";1;1;2006;1;43;"N";0;222;5;3;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;570;"3";"3";"3";NA;"3";NA;285;"4";"4";"4";NA;"5";NA;260
"TQRMNOPVYHLKKSCDEFMDB00202003";1;1;2006;1;43;"N";0;222;5;3;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;3100;"9";"10";"10";NA;"10";NA;775;"8";"9";"8";NA;"9";NA;260
"TQRMNOQYYHLKKSCDEFMDB00202005";1;1;2006;1;43;"N";0;222;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1968;"8";"8";"8";NA;"8";NA;1968;"10";"10";"10";NA;"10";NA;250
"TQRMNOPQUHKNKSCDEFMDB00219792";1;1;2006;1;43;"N";0;206;4;3;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;3900;"10";"10";"10";NA;"10";NA;1300;"9";"10";"10";NA;"10";NA;234
"TQRMNOPTTHKNKSCDEFMDB00219793";1;1;2006;1;43;"N";0;206;3;2;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;525;"2";"3";"2";NA;"3";NA;525;"7";"7";"7";NA;"7";NA;216
"TQRMNOPYUHKNKSCDEFMDB00219794";1;1;2006;1;43;"N";0;206;3;2;1;2;1;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;625;"3";"3";"3";NA;"3";NA;312.5;"4";"5";"4";NA;"5";NA;212
"TQRMNOQVSHKNKSCDEFMDB00219795";1;1;2006;1;43;"N";0;206;4;3;1;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;3550;"10";"10";"10";NA;"10";NA;887.5;"9";"9";"9";NA;"9";NA;230
"TQRMNOQYUHKNKSCDEFMDB00219796";1;1;2006;1;43;"N";0;206;4;3;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1950;"8";"8";"8";NA;"8";NA;975;"9";"9";"9";NA;"9";NA;241
"TQRMNORRVHKNKSCDEFMDB00219797";1;1;2006;1;43;"N";0;206;4;3;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;2000;"8";"8";"8";NA;"8";NA;400;"5";"6";"5";NA;"6";NA;206
"TQRMNOQPVHMLKQCDEFMDB00219843";1;1;2006;1;43;"N";0;186;3;2;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;2;3;1100;"5";"6";"5";NA;"6";NA;220;"3";"3";"3";NA;"4";NA;199
"TQRMNORWTHLPKQCDEFMDB00202075";1;1;2006;1;43;"N";0;203;3;2;3;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;1;2;2;2;2;4;0;4;1910;"8";"8";"8";NA;"8";NA;477.5;"6";"7";"6";NA;"7";NA;214
"TQRMNORTSHLOKNCDEFMDB00202060";1;1;2006;1;43;"N";0;239;1;1;2;2;1;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;740;"3";"4";"4";NA;"4";NA;370;"5";"5";"5";NA;"6";NA;264
"TQRMNOQYUHLOKNCDEFMDB00202059";1;1;2006;1;43;"N";0;239;3;2;2;2;1;1;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;550;"2";"3";"3";NA;"3";NA;137.5;"2";"2";"2";NA;"2";NA;233
"TQRMNOQTXHLOKNCDEFMDB00202058";1;1;2006;1;43;"N";0;239;3;3;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;3;3;6390;"10";"10";"10";NA;"10";NA;1065;"9";"9";"9";NA;"9";NA;300
"TQRMNOQPWHLOKNCDEFMDB00202057";1;1;2006;1;43;"N";0;239;3;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;600;"3";"3";"3";NA;"3";NA;600;"7";"8";"7";NA;"8";NA;264
"TQRMNOQPSHLOKNCDEFMDB00202056";1;1;2006;1;43;"N";0;239;3;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;910;"4";"5";"5";NA;"5";NA;227.5;"3";"3";"3";NA;"4";NA;307
"TQRMNOPTUHLOKNCDEFMDB00202055";1;1;2006;1;43;"N";0;239;5;3;6;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;0;6;1340;"6";"7";"6";NA;"7";NA;223.33;"3";"3";"3";NA;"4";NA;280
"TQRMNOPPYHKKKNCDEFMDB00219746";1;1;2006;1;43;"N";0;219;5;3;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;"12";"12";"12";NA;"12";NA;0;"12";"12";"12";NA;"12";NA;0
"TQRMNOPSXHKKKNCDEFMDB00219747";1;1;2006;1;43;"N";0;219;3;2;3;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;2;2;5200;"10";"10";"10";NA;"10";NA;1300;"9";"10";"10";NA;"10";NA;275
"TQRMNOQTYHKKKNCDEFMDB00219748";1;1;2006;1;43;"N";0;219;4;3;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1127;"5";"6";"6";NA;"6";NA;1127;"9";"10";"10";NA;"10";NA;252
"TQRMNORQPHKKKNCDEFMDB00219749";1;1;2006;1;43;"N";0;219;3;2;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;9000;"10";"10";"10";NA;"10";NA;9000;"10";"10";"10";NA;"10";NA;258
"TQRMNOQSXHMNKMCDEFMDB00173916";1;1;2006;1;43;"N";0;189;6;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;3;0;3;6650;"10";"10";"10";NA;"10";NA;2216.67;"10";"10";"10";NA;"10";NA;175
"TQRMNORUSHMNKMCDEFMDB00173919";1;1;2006;1;43;"N";0;189;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;3;0;3;400;"2";"2";"2";NA;"2";NA;133.33;"2";"2";"2";NA;"2";NA;208
"TQRMNORQQHMNKMCDEFMDB00173918";1;1;2006;1;43;"N";0;189;3;3;1;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;3150;"9";"10";"10";NA;"10";NA;787.5;"8";"9";"8";NA;"9";NA;205
"TQRMNOPUQHMNKMCDEFMDB00173914";1;1;2006;1;43;"N";0;189;3;3;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;8;0;8;540;"2";"3";"2";NA;"3";NA;67.5;"1";"1";"1";NA;"1";NA;153
"TQRMNOPYUHMNKMCDEFMDB00173915";1;1;2006;1;43;"N";0;189;2;2;6;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;600;"3";"3";"3";NA;"3";NA;600;"7";"8";"7";NA;"8";NA;198
"TQRMNOPPXHMNKMCDEFMDB00173913";1;1;2006;1;43;"N";0;189;4;4;4;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;5;1;4;0;"12";"12";"12";NA;"12";NA;0;"12";"12";"12";NA;"12";NA;0
"TQRMNOSSWHMOKOCDEFMDB00173955";1;1;2006;1;43;"N";0;192;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;3;2;1;0;"12";"12";"12";NA;"12";NA;0;"12";"12";"12";NA;"12";NA;0
"TQRMNOPPXHLKKSCDEFMDB00202001";1;1;2006;1;43;"N";0;222;2;1;6;1;1;2;1;1;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;1300;"6";"6";"6";NA;"7";NA;1300;"9";"10";"10";NA;"10";NA;259
"TQRMNOQVQHLKKSCDEFMDB00219830";1;1;2006;1;43;"N";0;222;3;2;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;"12";"12";"12";NA;"12";NA;0;"12";"12";"12";NA;"12";NA;0
"TQRMNOPVYHKMKMCDEFMDB00219762";1;1;2006;1;43;"N";0;205;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;6220;"10";"10";"10";NA;"10";NA;1555;"10";"10";"10";NA;"10";NA;252
"TQRMNOQQSHKMKMCDEFMDB00219763";1;1;2006;1;43;"N";0;205;5;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;1;4;2000;"8";"8";"8";NA;"8";NA;400;"5";"6";"5";NA;"6";NA;257
"TQRMNOPQTHJNLTCDEFMDB00154437";1;1;2006;1;43;"N";0;219;5;4;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;1950;"8";"8";"8";NA;"8";NA;487.5;"6";"7";"6";NA;"7";NA;262
"TQRMNOQSYHJLKNCDEFMDB00154383";1;1;2006;1;43;"N";0;217;7;4;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;5800;"10";"10";"10";NA;"10";NA;1450;"10";"10";"10";NA;"10";NA;270
"TQRMNOPYWHJLKNCDEFMDB00154382";1;1;2006;1;43;"N";0;217;3;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;3000;"9";"9";"9";NA;"9";NA;600;"7";"8";"7";NA;"8";NA;234
"TQRMNOPVQHJLKNCDEFMDB00154381";1;1;2006;1;43;"N";0;217;3;2;3;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;1040;"5";"6";"5";NA;"6";NA;260;"3";"4";"3";NA;"4";NA;249
"TQRMNOQYYHJLKNCDEFMDB00154384";1;1;2006;1;43;"N";0;217;5;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;8;1;7;2750;"9";"9";"9";NA;"9";NA;343.75;"5";"5";"4";NA;"5";NA;246
"TQRMNORVYHJLKNCDEFMDB00173866";1;1;2006;1;43;"N";0;217;4;2;4;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;730;"3";"4";"4";NA;"4";NA;730;"8";"8";"8";NA;"9";NA;262
"TQRMNOPRSHJLKNCDEFMDB00154380";1;1;2006;1;43;"N";0;217;4;3;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;3;2;700;"3";"4";"3";NA;"4";NA;140;"2";"2";"2";NA;"2";NA;289
"TQRMNOPRUHMMLMCDEFMDB00173906";1;1;2006;1;43;"N";0;301;3;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;2350;"8";"9";"9";NA;"9";NA;783.33;"8";"9";"8";NA;"9";NA;334
"TQRMNOQTSHMMLMCDEFMDB00173907";1;1;2006;1;43;"N";0;301;3;2;2;1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;1;2;2;2;2;2;2;3;0;3;1100;"5";"6";"6";NA;"6";NA;366.67;"5";"5";"5";NA;"6";NA;386
"TQRMNOPPTHKOKMCDEFMDB00219809";1;1;2006;1;43;"N";0;221;1;1;3;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;970;"5";"5";"5";NA;"5";NA;323.33;"4";"5";"4";NA;"5";NA;278
"TQRMNOPTWHKOKMCDEFMDB00219810";1;1;2006;1;43;"N";0;221;3;3;8;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;0;6;1850;"8";"8";"8";NA;"8";NA;308.33;"4";"5";"4";NA;"5";NA;230
