"CODUSU";"NRO_HOGAR";"REALIZADA";"ANO4";"TRIMESTRE";"REGION";"MAS_500";"AGLOMERADO";"PONDERA";"II1";"II2";"II7";"II8";"II9";"V1";"V2";"V21";"V22";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19_A";"V19_B";"IX_TOT";"IX_MEN10";"IX_MAYEQ10";"ITF";"DECIFR";"IDECIFR";"RDECIFR";"GDECIFR";"PDECIFR";"ADECIFR";"IPCF";"DECCFR";"IDECCFR";"RDECCFR";"GDECCFR";"PDECCFR";"ADECCFR";"PONDIH"
"TQRMNOPPYHIOKRCDEFIAH00177545";1;1;2005;2;43;"S";2;476;3;2;8;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;1020;"6";"7";"6";"6";NA;"6";255;"4";"5";"4";"4";NA;"4";467
"TQRMNOSRQHIOKRCDEFIAH00177549";1;1;2005;2;43;"S";2;476;4;2;1;2;1;1;1;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;1;2;2;2;3;0;3;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0
"TQRMNOUWSHIOKRCDEFIAH00177551";1;1;2005;2;43;"S";2;476;3;2;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;1;1;2;2;2;7;2;5;260;"1";"1";"1";"1";NA;"1";37.14;"1";"1";"1";"1";NA;"1";391
"TQRMNOUQPHIOKRCDEFIAH00177550";1;1;2005;2;43;"S";2;476;2;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;5;1;4;1750;"8";"9";"9";"8";NA;"8";350;"6";"6";"6";"6";NA;"5";609
"TQRMNOTSUHILLOCDEFIAH00020609";2;1;2005;2;43;"S";2;326;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0
"TQRMNOTTSHILLOCDEFIAH00020610";1;1;2005;2;43;"S";2;326;2;1;3;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;600;"3";"4";"4";"3";NA;"3";600;"8";"9";"8";"8";NA;"8";311
"TQRMNOPRQHIKLQCDEFIAH00177409";1;1;2005;2;43;"S";2;469;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;0;2;500;"3";"3";"3";"3";NA;"3";250;"4";"5";"4";"4";NA;"4";594
"TQRMNOVWWHIKLQCDEFIAH00177412";1;1;2005;2;43;"S";2;469;1;1;3;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;700;"4";"5";"4";"4";NA;"4";700;"9";"9";"9";"8";NA;"8";482
"TQRMNOQVPHILMMCDEFIAH00020632";1;1;2005;2;43;"S";2;260;3;2;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;0;2;498;"3";"3";"3";"3";NA;"3";249;"4";"5";"4";"4";NA;"4";295
"TQRMNOTXTHILMMCDEFIAH00020638";1;1;2005;2;43;"S";2;260;5;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;6;0;6;2150;"9";"9";"9";"9";NA;"9";358.33;"6";"7";"6";"6";NA;"5";434
"TQRMNORXYHILKTCDEFIAH00144893";1;1;2005;2;43;"S";2;275;3;2;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;700;"4";"5";"4";"4";NA;"4";700;"9";"9";"9";"8";NA;"8";309
"TQRMNOPWUHILKTCDEFIAH00144891";2;1;2005;2;43;"S";2;275;3;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;800;"5";"5";"5";"5";NA;"4";800;"9";"9";"9";"9";NA;"9";314
"TQRMNORTQHILKTCDEFIAH00144892";1;1;2005;2;43;"S";2;275;3;2;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;3;0;3;860;"5";"6";"6";"5";NA;"5";286.67;"5";"5";"5";"5";NA;"4";405
"TQRMNOSTXHINLOCDEFIAH00145017";1;1;2005;2;43;"S";2;463;4;3;6;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;900;"5";"6";"6";"5";NA;"5";225;"4";"4";"4";"4";NA;"3";616
"TQRMNOQWUHINLOCDEFIAH00145014";1;1;2005;2;43;"S";2;463;5;1;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;1200;"7";"7";"7";"7";NA;"7";600;"8";"9";"8";"8";NA;"8";618
"TQRMNOPWYHINLOCDEFIAH00145013";1;1;2005;2;43;"S";2;463;3;3;4;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;8;3;5;1000;"6";"6";"6";"6";NA;"6";125;"2";"2";"2";"2";NA;"1";477
"TQRMNOQSSHINLOCDEFIAH00149856";1;1;2005;2;43;"S";2;463;3;1;2;2;1;2;1;2;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;0;2;350;"2";"2";"2";"2";NA;"2";175;"3";"3";"3";"3";NA;"2";507
"TQRMNORWUHINLOCDEFIAH00145015";1;1;2005;2;43;"S";2;463;4;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;350;"2";"2";"2";"2";NA;"2";175;"3";"3";"3";"3";NA;"2";582
"TQRMNORVYHINKRCDEFIAH00020761";1;1;2005;2;43;"S";2;342;4;3;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;450;"3";"3";"3";"2";NA;"2";112.5;"2";"2";"2";"2";NA;"1";515
"TQRMNOTPRHIKKQCDEFIAH00149708";1;1;2005;2;43;"S";2;501;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;1500;"8";"8";"8";"8";NA;"8";750;"9";"9";"9";"9";NA;"9";658
"TQRMNOPXYHIKKQCDEFIAH00144846";1;1;2005;2;43;"S";2;501;4;3;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;2100;"9";"9";"9";"9";NA;"9";1050;"10";"10";"10";"10";NA;"10";692
"TQRMNOUQPHIKKQCDEFIAH00144852";1;1;2005;2;43;"S";2;501;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;3600;"10";"10";"10";"10";NA;"10";1800;"10";"10";"10";"10";NA;"10";705
"TQRMNOPYWHIMMTCDEFIAH00144980";1;1;2005;2;43;"S";2;349;3;2;4;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;600;"3";"4";"4";"3";NA;"3";150;"2";"3";"2";"2";NA;"2";477
"TQRMNOTYXHIMLOCDEFIAH00020694";1;1;2005;2;43;"S";2;346;2;1;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;300;"1";"2";"2";"1";NA;"1";300;"5";"6";"5";"5";NA;"4";466
"TQRMNOPUXHIMLOCDEFIAH00020691";1;1;2005;2;43;"S";2;346;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;4200;"10";"10";"10";"10";NA;"10";2100;"10";"10";"10";"10";NA;"10";592
"TQRMNOQXXHILKSCDEFIAH00173313";1;1;2005;2;43;"S";2;315;3;2;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;2720;"10";"10";"10";"10";NA;"9";906.67;"9";"10";"10";"9";NA;"9";420
"TQRMNOPPQHILKSCDEFIAH00173308";1;1;2005;2;43;"S";2;315;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1300;"7";"8";"7";"7";NA;"7";433.33;"7";"7";"7";"7";NA;"6";376
"TQRMNOTSYHIMKQCDEFIAH00144953";1;1;2005;2;43;"S";2;308;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;700;"4";"5";"4";"4";NA;"4";700;"9";"9";"9";"8";NA;"8";402
"TQRMNOSRSHILMPCDEFIAH00144925";1;1;2005;2;43;"S";2;354;5;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0
"TQRMNOQUPHILMOCDEFIAH00173330";1;2;2005;2;43;"S";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0
"TQRMNOQUPHILMOCDEFIAH00173330";2;1;2005;2;43;"S";2;691;0;0;0;0;0;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;1;2;2;2;1;0;1;400;"2";"3";"2";"2";NA;"2";400;"7";"7";"7";"6";NA;"6";692
"TQSMNOQUPHILMOCDEFIAH00173331";1;1;2005;2;43;"S";2;691;2;1;5;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;400;"2";"3";"2";"2";NA;"2";400;"7";"7";"7";"6";NA;"6";705
"TQRMNOSPRHIMKOCDEFIAH00173348";1;1;2005;2;43;"S";2;282;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;4;0;4;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0
"TQRMNORPTHIMNMCDEFIAH00173393";1;1;2005;2;43;"S";2;582;3;2;3;1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;1;2;2;2;4;0;1;1537;"8";"8";"8";"8";NA;"8";384.25;"6";"7";"6";"6";NA;"5";866
"TQRMNOWYWHIKKTCDEFIAH00177401";1;1;2005;2;43;"S";2;701;4;2;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;0;2;3000;"10";"10";"10";"10";NA;"10";1500;"10";"10";"10";"10";NA;"10";793
"TQRMNORQSHIKKRCDEFIAH00144853";2;1;2005;2;43;"S";2;342;2;1;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2;1;0;1;500;"3";"3";"3";"3";NA;"3";500;"7";"8";"8";"7";NA;"7";379
"TQRMNORUUHIKKRCDEFIAH00020535";1;1;2005;2;43;"S";2;342;3;1;3;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;2;0;2;800;"5";"5";"5";"5";NA;"5";400;"7";"7";"6";"6";NA;"6";361
"TQRMNOQRTHIMKQCDEFIAH00020667";1;1;2005;2;43;"S";2;308;3;2;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;2;2;800;"5";"5";"5";"5";NA;"5";200;"3";"4";"3";"3";NA;"3";343
"TQRMNOUXUHILMOCDEFIAH00173335";1;1;2005;2;43;"S";2;691;2;1;1;2;1;1;2;2;2;2;2;2;1;1;2;2;2;2;2;2;1;2;2;1;2;2;2;3;1;2;400;"2";"3";"2";"2";NA;"2";133.33;"2";"3";"2";"2";NA;"2";821
"TQRMNOUYVHIKLNCDEFIAH00173299";1;1;2005;2;43;"S";2;556;3;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;1;2;2;2;3;0;3;0;"12";"12";"12";"12";NA;"12";0;"12";"12";"12";"12";NA;"12";0
"TQRMNOVYXHIKLNCDEFIAH00177406";1;1;2005;2;43;"S";2;556;3;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;4639;"10";"10";"10";"10";NA;"10";2319.5;"10";"10";"10";"10";NA;"10";654
"TQRMNOUUVHIKLNCDEFIAH00173298";1;1;2005;2;43;"S";2;556;-9;-9;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;450;"3";"3";"3";"2";NA;"2";450;"7";"8";"7";"7";NA;"6";572
"TQRMNOUUVHIKLNCDEFIAH00173298";2;1;2005;2;43;"S";2;556;-9;-9;3;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;600;"4";"4";"4";"3";NA;"4";600;"8";"9";"8";"8";NA;"8";630
"TQRMNOPUPHMLKMCDEGLDF00175102";1;1;2005;2;41;"N";0;226;3;2;3;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;1100;"6";"7";"8";NA;"7";NA;366.67;"6";"7";"8";NA;"7";NA;265
"TQRMNOPYRHMLKMCDEGLDF00175103";1;1;2005;2;41;"N";0;226;3;2;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;400;"2";"2";"3";NA;"3";NA;400;"6";"7";"8";NA;"7";NA;268
"TQRMNOPYRHMLKMCDEGLDF00175103";2;1;2005;2;41;"N";0;226;3;1;1;2;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;380;"2";"2";"3";NA;"2";NA;380;"6";"7";"8";NA;"7";NA;282
"TQRMNOQSQHMLKMCDEGLDF00175104";1;1;2005;2;41;"N";0;226;3;2;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;0;"12";"12";"12";NA;"12";NA;0;"12";"12";"12";NA;"12";NA;0
"TQRMNOQWTHMLKMCDEGLDF00175105";1;1;2005;2;41;"N";0;226;3;2;3;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;700;"4";"5";"6";NA;"5";NA;233.33;"4";"4";"6";NA;"5";NA;269
"TQRMNOPSSHLOLNCDEGLDF00178961";1;1;2005;2;41;"N";0;201;2;2;1;3;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;11;6;5;150;"1";"1";"1";NA;"1";NA;13.64;"1";"1";"1";NA;"1";NA;188
"TQRMNOPXQHLOLNCDEGLDF00178962";1;1;2005;2;41;"N";0;201;2;2;6;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;0;"00";"00";"00";NA;"00";NA;0;"00";"00";"00";NA;"00";NA;198
"TQRMNOQQUHLOLNCDEGLDF00178963";1;1;2005;2;41;"N";0;201;1;1;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;4;0;4;1550;"8";"8";"9";NA;"8";NA;387.5;"6";"7";"8";NA;"7";NA;203
"TQRMNOQVVHLOLNCDEGLDF00178964";1;1;2005;2;41;"N";0;201;2;1;1;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;600;"3";"4";"5";NA;"4";NA;150;"2";"3";"4";NA;"3";NA;204
"TQRMNOQRSHLPLNCDEGLDF00178970";1;1;2005;2;41;"N";0;282;2;2;1;3;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;4;3;600;"3";"4";"5";NA;"4";NA;85.71;"1";"2";"2";NA;"2";NA;244
"TQRMNORPWHLPLNCDEGLDF00178971";1;1;2005;2;41;"N";0;282;1;1;1;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;475;"3";"3";"4";NA;"3";NA;237.5;"4";"5";"6";NA;"5";NA;292
"TQRMNORYYHLPLNCDEGLDF00178972";1;1;2005;2;41;"N";0;282;1;1;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;550;"3";"3";"5";NA;"4";NA;183.33;"3";"4";"5";NA;"4";NA;267
"TQRMNOSYPHLPLNCDEGLDF00178973";1;1;2005;2;41;"N";0;282;3;1;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;630;"4";"4";"6";NA;"4";NA;157.5;"3";"3";"5";NA;"4";NA;275
"TQRMNOTTWHLPLNCDEGLDF00178974";1;1;2005;2;41;"N";0;282;1;1;1;3;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;4;2;150;"1";"1";"1";NA;"1";NA;25;"1";"1";"1";NA;"1";NA;269
"TQRMNOPRQHKMKQCDEGLDF00023869";1;1;2005;2;41;"N";0;210;3;1;3;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;1000;"6";"6";"8";NA;"6";NA;333.33;"6";"6";"8";NA;"7";NA;192
"TQRMNOPYTHKMKQCDEGLDF00023870";1;1;2005;2;41;"N";0;210;3;2;1;2;1;2;1;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;0;2;1000;"6";"6";"8";NA;"7";NA;500;"7";"8";"9";NA;"8";NA;230
"TQRMNOQVUHKMKQCDEGLDF00147339";1;1;2005;2;41;"N";0;210;2;2;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;500;"3";"3";"4";NA;"3";NA;500;"7";"8";"9";NA;"8";NA;224
"TQRMNOPPWHJNLLCDEGLDF00147311";1;1;2005;2;41;"N";0;245;2;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;800;"5";"5";"7";NA;"5";NA;400;"6";"7";"8";NA;"7";NA;278
"TQRMNOPUTHJNLLCDEGLDF00147312";1;1;2005;2;41;"N";0;245;5;1;1;2;1;2;1;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;250;"1";"1";"2";NA;"1";NA;250;"4";"5";"7";NA;"5";NA;276
"TQRMNOQTTHJNLLCDEGLDF00178979";1;1;2005;2;41;"N";0;245;1;1;2;2;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;350;"2";"2";"3";NA;"2";NA;350;"6";"6";"8";NA;"7";NA;269
"TQRMNOQTWHMNKUCDEGLDF00175135";1;1;2005;2;41;"N";0;196;4;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;3;4;350;"2";"2";"3";NA;"2";NA;50;"1";"1";"1";NA;"1";NA;208
"TQRMNORXVHMNKUCDEGLDF00175137";1;1;2005;2;41;"N";0;196;3;2;1;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;3;3;350;"2";"2";"3";NA;"2";NA;58.33;"1";"1";"1";NA;"1";NA;213
"TQRMNOPPWHMNKUCDEGLDF00175133";1;1;2005;2;41;"N";0;196;3;2;6;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;5;0;5;500;"3";"3";"4";NA;"3";NA;100;"1";"2";"3";NA;"2";NA;215
"TQRMNOPXPHMNKUCDEGLDF00175134";1;1;2005;2;41;"N";0;196;2;1;7;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;300;"1";"1";"2";NA;"2";NA;300;"5";"6";"7";NA;"6";NA;205
"TQRMNORQSHMNKUCDEGLDF00175136";1;1;2005;2;41;"N";0;196;3;2;1;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;2;4;450;"2";"3";"4";NA;"3";NA;75;"1";"1";"2";NA;"1";NA;227
"TQRMNOPPVHMOKUCDEGLDF00178976";1;1;2005;2;41;"N";0;143;3;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;1;5;1600;"8";"8";"9";NA;"8";NA;266.67;"5";"5";"7";NA;"6";NA;151
"TQRMNOPSXHMOKUCDEGLDF00178977";1;1;2005;2;41;"N";0;143;2;1;1;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;1;2;2;2;2;2;0;2;400;"2";"2";"3";NA;"2";NA;200;"3";"4";"5";NA;"4";NA;143
"TQRMNOPVXHMOKUCDEGLDF00175146";1;1;2005;2;41;"N";0;143;3;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;1;0;1;1300;"7";"8";"9";NA;"8";NA;1300;"10";"10";"10";NA;"10";NA;149
"TQRMNOQSWHMOKUCDEGLDF00175147";1;1;2005;2;41;"N";0;143;4;4;1;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;4;1;3;870;"5";"6";"7";NA;"6";NA;217.5;"4";"4";"6";NA;"5";NA;151
"TQRMNOPUWHKPLMCDEGLDF00023910";1;1;2005;2;41;"N";0;209;3;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;500;"3";"3";"4";NA;"3";NA;125;"2";"2";"4";NA;"3";NA;234
"TQRMNOQYRHKPLMCDEGLDF00175099";1;1;2005;2;41;"N";0;209;1;1;1;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;400;"2";"2";"3";NA;"3";NA;400;"6";"7";"8";NA;"7";NA;220
"TQRMNOSSQHKPLMCDEGLDF00023913";1;1;2005;2;41;"N";0;209;3;2;4;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;150;"1";"1";"1";NA;"1";NA;75;"1";"1";"2";NA;"1";NA;213
"TQRMNORVSHKPLMCDEGLDF00023912";1;1;2005;2;41;"N";0;209;2;2;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;0;6;950;"6";"6";"7";NA;"6";NA;158.33;"3";"3";"5";NA;"4";NA;215
"TQRMNOQSWHLMKNCDEGLDF00178989";1;1;2005;2;41;"N";0;202;3;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1000;"6";"6";"8";NA;"6";NA;500;"7";"8";"9";NA;"8";NA;209
"TQRMNORUSHLMKNCDEGLDF00178990";1;1;2005;2;41;"N";0;202;3;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;150;"1";"1";"1";NA;"1";NA;50;"1";"1";"1";NA;"1";NA;213
"TQRMNOSYUHLMKNCDEGLDF00178991";1;1;2005;2;41;"N";0;202;4;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;200;"1";"1";"1";NA;"1";NA;50;"1";"1";"1";NA;"1";NA;197
"TQRMNOTRTHLMKNCDEGLDF00178992";1;1;2005;2;41;"N";0;202;3;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;1600;"8";"8";"9";NA;"9";NA;320;"6";"6";"8";NA;"6";NA;205
"TQRMNOPPWHJLKRCDEGLDF00147282";1;1;2005;2;41;"N";0;235;3;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;9;2;7;800;"5";"5";"7";NA;"5";NA;88.89;"1";"2";"2";NA;"2";NA;252
"TQRMNOPYRHJLKRCDEGLDF00147284";1;1;2005;2;41;"N";0;235;4;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1;4;1010;"6";"7";"8";NA;"7";NA;202;"4";"4";"6";NA;"5";NA;286
"TQRMNOQXQHJLKRCDEGLDF00147286";1;1;2005;2;41;"N";0;235;3;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1380;"7";"8";"9";NA;"8";NA;460;"7";"8";"9";NA;"8";NA;315
"TQRMNOQSWHJLKRCDEGLDF00147285";1;1;2005;2;41;"N";0;235;4;4;1;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;8;3;5;960;"6";"6";"7";NA;"6";NA;120;"2";"2";"4";NA;"3";NA;288
"TQRMNOPTPHJOLLCDEGLDF00147323";1;1;2005;2;41;"N";0;197;2;2;1;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;5;600;"3";"4";"5";NA;"4";NA;85.71;"1";"2";"2";NA;"2";NA;192
"TQRMNOQVPHJOLLCDEGLDF00147324";1;1;2005;2;41;"N";0;197;2;2;1;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;5;1;4;0;"12";"12";"12";NA;"12";NA;0;"12";"12";"12";NA;"12";NA;0
"TQRMNOQQQHLMLPCDEGLDF00179003";1;1;2005;2;41;"N";0;204;4;3;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;1;6;1090;"6";"7";"8";NA;"7";NA;155.71;"3";"3";"5";NA;"3";NA;209
"TQRMNOQWRHLMLPCDEGLDF00179004";1;1;2005;2;41;"N";0;204;4;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;4;0;4;830;"5";"6";"7";NA;"6";NA;207.5;"4";"4";"6";NA;"5";NA;229
"TQRMNORSSHLMLPCDEGLDF00179005";1;1;2005;2;41;"N";0;204;4;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;0;2;880;"5";"6";"7";NA;"6";NA;440;"7";"7";"9";NA;"8";NA;210
"TQRMNORYUHLMLPCDEGLDF00179006";1;1;2005;2;41;"N";0;204;4;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;1;4;0;"12";"12";"12";NA;"12";NA;0;"12";"12";"12";NA;"12";NA;0
"TQRMNOPQUHLNLNCDEGLDF00178948";1;1;2005;2;41;"N";0;244;4;4;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;0;6;700;"4";"5";"6";NA;"5";NA;116.67;"2";"2";"3";NA;"3";NA;284
"TQRMNOPTPHLNLNCDEGLDF00178949";1;1;2005;2;41;"N";0;244;2;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;3;0;3;1300;"7";"8";"9";NA;"8";NA;433.33;"7";"7";"9";NA;"8";NA;279
"TQRMNOPXSHLNLNCDEGLDF00178950";1;1;2005;2;41;"N";0;244;1;1;3;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;6;4;2;300;"1";"2";"2";NA;"2";NA;50;"1";"1";"1";NA;"1";NA;265
